1a,1a
2a,2a
3a,3a
4a,4a
5a,5a
6a,6a
an,an
ca,ca
co,co
dg,dg
es,es
fi,fi
gl,gl
lt,lt
mc,mc
ni,ni
pg,pg
th,th
ti,ti
tr,tr
ut,ut
va,va
ws,ws
